tweet,user_id
"Halo KM ITS!

Ada info menarik dari nih! 
CLOSING CIVIL EXPO 2019 

Yuk segera dapetin tiket presale 2nya,
Cek poster untuk informasi lebih lanjut!  

@civilexpoits https://t.co/L6z3ewrM2T",75362544
"Seruan langsung kpd semua rakyat &amp; mahasiswa Surabaya utk menolak RUU bermasalah. Mari kita gruduk DRPD JATIM &amp; sampaikan aspirasi. Jakarta, Yogyakarta, &amp; Malang sudah bergerak. Skrg saatnya Surabaya bergelora! 
Kosongkan kelas, rapatkan barisan!

narahubung :
Alam-081246465542 https://t.co/LgTPNsTvL1",75362544
"Terdapat sejumlah poin krusial yg melemahkan KPK membuat revisi ini sempat disebut pelemahan KPK secara terstruktur, &amp; masif.
Mengundang seluruh KM ITS untuk menghadiri aksi damai ""Mengawal Pemakaman KPK"", 
Narahubung: 
Ikhfadhulhikmy KBR - 081913322218
#SeruanAksi
#BEMITS https://t.co/E3T2u3yux6",75362544
"SISA 4 KURSI! SAHABAT IELTS SURABAYA BATCH 2, DIJAMIN SKOR IELTS NAIK! AYO DAFTAR!

@ SHAE Cafe &amp; Eatery, Surabaya
HANYA Rp3.750.000,-

Daftar sekarang:
https://t.co/Xy33XCTkB8 https://t.co/3KvqMj8Iiq",75362544
"IELTS PREDICTION TEST

Cashback 200rb IELTS Prediction Test Surabaya! Cuma hari ini! Daftar sekarang di: https://t.co/rpyFu41grj

Divisi Komunikasi dan Informatika
BEM ITS Kolaborapi 2019/2020

#Schoters
#IeltsPredictionTest
#Kominfo
#Kolaborapi
#BEMITS
#ITSSurabaya https://t.co/PLShP7xHz7",75362544
"Hai @bem_unpad,
Hati-hati di jalan, rek! 
Ke""hangat""an kota Surabaya siap menyambut kedatangan kalian :)

Have a fun trip! 👋 https://t.co/kgQxsrZa6E",75362544
"Halo KM ITS! 

Ditengah keramaian isu-isu yang ada saat ini, taukah kamu bahwa ada suatu program yang siap menampung suara-suara dari KM ITS? 

Suara KM ITS,
Segera. https://t.co/cOWzOnJ2s0",75362544
"Halo KMT ITS!

Senandung asma-Nya menghiasi malam menghampiri fajar. 
Sejuta umat menyambut hari kemenangan. 
Di hari yang indah di masa yang tepat
Semoga kurban Anda diberkahi Allah, Selamat berbagi dan selamat hari raya Idul Adha. https://t.co/MEBc8UVNsf",75362544
"(cont)
Tetapi apakah kalian menyadari beberapa hal penting yang tidak dipusatkan dalam visi dan misinya? Dibawa kemana maritim, investasi, lingkungan, dan HAM oleh Presiden Jokowi?

Yuk menakar visi dan misi dari bapak presiden kita! https://t.co/xk2l7h9XqN",75362544
"Selamat siang KM ITS! 

Periode ke-2 Presiden Joko Widodo telah berlangsung. Sebelumnya Presiden Jokowi akan menyampaikan beberapa visi dan misinya untuk periode ke-2 ini.
(cont) https://t.co/qrZ457uGLO",75362544
Selamat datang Agustus!,75362544
"Selamat malam KM ITS!

Ya meskipun Juli sudah hampir lewat, tidak ada salahnya untuk mengucapkan Selamat Ulang Tahun @bmsa_its, semoga menjadi semakin baik! ✨✨ https://t.co/Dp3FKOaYVv",75362544
"Selamat siang KM ITS!

Wah, bulan depan sudah memasuki Agustus, yang berarti Indonesia telah merdeka hampir 74 tahun lamanya. Menurut kalian, hal apa sih sangat kurang di Indonesia dan kalian harap akan terjadi? vote atau bisa juga reply dibawah ya!",75362544
"dari polling ini, paling banyak kangen sama kantin departemen lho! Kantin departemen mana sih yang asik plus makanannya enak? Mimin mau mampir! https://t.co/kODOBJUJ7G",75362544
"Selamat hari minggu ya, KM ITS! liburan udah tinggal sebulan lagi nih. buat ngisi liburan ini, ngapain aja ya enaknya?
Yang penting, jangan lupa bayar UKT yaa paling lambat tanggal 23 Agustus biar bisa ngisi FRS😀",75362544
"Kami juga mendoakan seluruh masyarakat yang berada di sekitar Gunung Tangkuban Parahu, Jawa Barat, agar selalu aman dalam lindungan Tuhan Yang Maha Esa, dan semoga segala aktivitas dapat segera kembali seperti sedia kala. Stay safe, everyone! #TangkubanPerahuErupsi",75362544
"pasti dong, tunggu tanggal mainnya ya😊 https://t.co/wPirwoFidw",75362544
"Selamat sore KM ITS!

Gempa 7.2 SR mengguncang Halmahera, Maluku Utara pekan lalu membuat ribuan orang terpaksa mengungsi dan ratusan fasilitas umum rusak. Untuk itu, yuk bantu meringankan beban saudara-saudara kita disana dengan berdonasi! Keterangan lebih lanjut cek poster ya https://t.co/PLNPZyTbPU",75362544
Episode kangen kangenan lagi nih. Mana yang temen temen KM ITS ga sabar bangeeet buat ketemu setelah liburan?,75362544
"Selamat siang KM ITS!
Ada informasi beasiswa nih. Langsung aja cek ke https://t.co/LYALs4KT8q atau poster dibawah ini ya. Jangan sampe kelewatan! https://t.co/p0AF6Wbo4d",75362544
"Selamat siang KM ITS! 

Sudah dengar isu mengenai kebijakan sistem SKEM yang baru? 

Cus dicek:
https://t.co/ImxP74tMVH

Gimana nih pendapat kalian tentang hal ini? Mimin tunggu komentarnya dibawah yaa! https://t.co/vkL6VxHV8w",75362544
"besok ada lagi kak, kan banyak yang masih bisa dikangenin dari ITS:D https://t.co/ZtqhY9ZyfA",75362544
"Jangan lupa, pembayaran UKT terakhir tanggal 23 Agustus 2019 lho! Pembayaran bisa dilakukan melalui atm maupun teller ya. Lebih jelasnya cek dibawah ini ajaa
Jangan sampe kelewatan, nanti gabisa FRS-an kak:--( https://t.co/jwznMNXwyv",75362544
"kalo liburan gini, mana yang lebih dikangenin sama temen temen KM ITS?",75362544
"harus tetap semangat ya kak, karena kakak pasti bisaa! :D https://t.co/x8MqnzjoIj",75362544
@lalalalalitaa sekret BEM juga kangen kakak!,75362544
"Halo KM ITS! :D
Gimana liburannya? Buat yang masih berkumpul dengan sahabat dan keluarga, selamat bersenang-senang!
dan buat yang lagi kerja praktek, ayoooo semangat ya bentar lagi udh balik kuliah kok!",75362544
"IELTS PREDICTION TEST

Cashback 200rb IELTS Prediction Test Surabaya! Cuma hari ini! Daftar sekarang di: https://t.co/rpyFu41grj

Divisi Komunikasi dan Informatika
BEM ITS Kolaborapi 2019/2020

#Schoters
#IeltsPredictionTest
#Kominfo
#Kolaborapi
#BEMITS
#ITSSurabaya https://t.co/AjxcHYjSqY",75362544
"@PoernomoDanny siang kak, untuk kerjasama media partner atau promosi yang dapat kami tawarkan yaitu kerjasama seperti yang tertera pada link berikut:
https://t.co/6kZtGY7vRP

Untuk pertanyaan lebih lanjut silahkan menghubungi cp pada link tersebut yaa, terima kasih :)",75362544
"SIDI INTERNATIONAL CONFERENCE
Halo KM ITS !
SIDI mengadakan serangkaian acara di tahun 2019 ini. Informasi selengkapnya bisa dilihat di poster
https://t.co/ocibIjUfSv
 
Divisi Komunikasi dan Informatika
BEM ITS Kolaborapi 2019/2020

#SIDI
#Kominfo
#Kolaborapi
#BEMITS
#ITSSurabaya https://t.co/T9VCVleLS0",75362544
"diluncurkan, akhirnya.

Ketika tongkat estafet telah diterima, munculah sebuah identitas yang akan menggambarkan suatu pergerakan, maka kami persembahkan sebuah identitas baru yang akan menggambarkan pergerakan kami,

BEM ITS 2019/2020 KOLABORAPI.
Kolaborasi, berapi-api. https://t.co/U8N5IuMW4r",75362544
"meluncur, segera.

Nantikan sebuah kolaborasi yang berapi-api, besok! 

#BEMITS
#ITSSurabaya https://t.co/2MVRetKKLB",75362544
"Halo semuanya! Kami akan segera kembali dengan sesuatu yang baru. 

Pantengin terus soscial media kami ya! https://t.co/OTa1mbJ8wf",75362544
"Akan ada pembagian Form A5 dan pengumuman lokasi TPS loh! 
Bagi yang belum mengambil dapat mengecek namanya pada https://t.co/RJOIHId5xe

apabila tidak menemukan namanya, dapat menghubungi,
id line: arsythemia",75362544
"BEM ITS X KPU KOTA SURABAYA

""SEMINAR DAN SOSIALISASI CERDAS MEMILIH DALAM PEMILU APRIL 2019""

Narasumber : Desy Noor P, SE, CNLP

Tanggal: Selasa, 2 April 2019
Tempat: Teater A ITS
Pukul: 18.30-20.30 WIB https://t.co/KuNM6c0jbY",75362544
"[SINERGIA EAST EXPO]

Halo Penggelora Aksi!
 Universitas Ciputra akan mengadakan SINERGIA!
Link untuk melakukan registrasi :
• SINERGIA FESTIVAL =
https://t.co/KvH2xH6VW5
• SINERGIA INCUBATION &amp; EXPO = 
https://t.co/xS6MwZ6jj9
• SINERGIA TALKS =
https://t.co/oROsSjVhIz https://t.co/43xXmoOVv3",75362544
"[ PUBG COMPETITION ]

Calling all PUBG Gamers in Surabaya!
Save the date &amp; menangkan hadiah hingga 2 Juta Rupiah!

Kementerian Komunikasi dan Informatika
BEM ITS Gelora Aksi 2018/2019

#YncSurabaya
#VivatMediaPartner
#GeloraAksi
#BEMITS
#ITSSurabaya https://t.co/6OdAAXSsm3",75362544
"Hallo KM ITS

Apa Kabar KM ITS ?
Gimana liburannya ?

Bagi yang liburan, selamat menikmati liburannya !!!
Bagi yang lagi Kerja Praktek atau Kerja, tetap semangat menjalaninya yaa !!!

BEM ITS Gelora Aksi 2018/2019",75362544
"[END OF YEAR CHALLENGE]
Dalam rangka menyambut berakhirnya tahun 2018, yuk ikutan Kuis Telkomsel!
Akan ada 2 pemenang untuk masing-masing kategori caption paling keren &amp; likes terbanyak yg berhak dapat masing-masing saldo Tcash 500k dan 250k
#EndOfYearChallenge
#VivatMediaPartner https://t.co/aESWV2VvKh",75362544
"Wah, ada film DC favorit Man of Steel di aplikasi MAXstream! Yuk, aktifkan paket #MAXstreamLiburan di MyTelkomsel App atau *363*465# dan cek info selengkapnya di https://t.co/Mlg6ONy9fg.

#MaxStream
#DigiLifeSurabaya
#SuryaLuarrBiasa
#AdHocSurya
#AdHocDigitalSurya
#dialogueviral https://t.co/dH3tkfYSxe",75362544
"I LOOP RUN 2018 dengan tema ""COSPLAY RUN""
.
🗓Minggu, 9 Desember 2018
⏱start 06.00 WIB
📌Graha Fair Ground Surabaya
📐5K Fun Run
.

Untuk daftar atau info lebih lanjut bisa menghubungi Niela (08111880120)
.
IG : ilooprunsurabaya https://t.co/KmDxcUeiJp",75362544
"Yukk datang ke @Dana_Cita Inspiring Forum | 30 November  2018 | Koridor Space, Surabaya | Free Entry|Registrasi: https://t.co/npCNd60zWt | Info: 085332612385 https://t.co/JioOvlfxIZ",75362544
"@sandotsandy gapapa kangen, asal bukan doinya orang lain. apalagi doinya temen sendiri.",75362544
"Selamat Hari Maulid Nabi Muhammad SAW!

Nah berhubung ini tanggal merah nih, kalo libur begini biasanya KM ITS pada ngapain sih?",75362544
@dionfarandi wah iya juga ya...,75362544
@ditadwi_23 Halo Dita!,75362544
"@Anggraini120796 visi kami adalah gelora aksi KM ITS untuk negeri. nah kalo misi, ada 4 poin. internal bem yg profesional&amp;bersahabat, pemenuhan pelayanan mahasiswa, sinergi langkah seirama KM, sama semarak pergerakan bersama.

gitu.",75362544
@ihramibrahim Halo pak menteri. gimana kabar? sehat?,75362544
"Selamat siang KM ITS! 
Konon kabarnya pada banyak yang main twitter lagi nih. 
Rakyat twitter mana nih suaranya?? 🙋‍♀️",75362544
"Buat lo yang punya mimpi bikin start up media lo sendiri, tapi bingung cari tim, wujudkan aja ide lo di program 1001 start up media online nya kumparan! 
Daftar di https://t.co/PVTqVvIGNm
@kumparan https://t.co/T8IYLYx7GP",75362544
"Apa kabar KM ITS? 
Bagaimana minggu ke 7 kalian? Semoga kita dapat menjalani minggu ke-7 kita dengan sebaik-baiknya.

BEM ITS Gelora Aksi 2018/2019",75362544
"[WAHANA JUANG UNDUR DIRI]

Halo Sobat Juang!

""… Terima kasih untuk seluruh elemen yang membersamai serta menjadi support selama kepengurusan ini. …"" 

— Rofi Arga Hardiansyah 
Presiden BEM ITS Wahana Juang 2016/2017

#UndurDiri
#ITSSurabaya https://t.co/KYZhHJwo5Y",75362544
[VMP] Innovation Summit by Schneider Electric | 3 Mei 2018 | Hotel Shangri-la Surabaya | Gratis | Info: 6283898595017 (WA/Line only) https://t.co/MeYe8voY9Y,75362544
[VMP] Innovation Summit by Schneider Electric | 3 Mei 2018 | Hotel Shangri-la Surabaya | Gratis | Info: 6283898595017 (WA/Line only) https://t.co/jumAtuwQPa,75362544
"Cek yuk! Pusat Data kajian strategis seluruh ormawa di ITS di https://t.co/SQtZLWp7ax 

#RepostKajian
#ITSSurabaya https://t.co/3zyXmQFNl1",75362544
"Sudah saatnya untuk calon wakil mahasiswa baru, dengan semangat baru, dan strategi yang baru.

MWA WM ITS 2017/2018 akan segera purna.
Kini saatnya kamu, para jiwa-jiwa pemimpin ITS untuk bersua.

Are you the next?

#MilikMahasiswa
#MWAWMITS
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/pAPcbV5LXB",75362544
"Mati satu tumbuh seribu. Kartini mungkin sudah tiada, namun semangat juang tak boleh padam begitu saja. Maju terus kartini muda. 

#HariKartini
#ITSSurabaya https://t.co/O9PueqXel4",75362544
"Telah dibuka beasiswa Ma'had Ukhuwah Islamiyah. Yuk persiapkan berkasnya sekarang. 
Deadline pendaftaran : 30 April 2018

#ScholarshipUpdate
#ITSSurabaya https://t.co/pAgEx31RvJ",75362544
"Banding UKT Semester Ganjil 2018/2019 telah dibuka. Yuk dipersiapkan berkasnya sekarang. Persyaratan dan form online dapat dilihat pada link yang telah disertakan.

#BandingUKT
#ITSSurabaya https://t.co/P9GjhTnGsl",75362544
"[GOOD FRIDAY]

Kekuatan tangan kita mungkin sanggup membawa kita menjadi orang hebar, tapi hanya bersama Tuhan, kita menjadi luar biasa. Selamat Hari Jumat Agung.

#GoodFriday
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/sbWjrb6dzI",75362544
"[BESOK NYOBLOS]

Halo Sobat Juang!

Besok TPS akan buka mulai :
Tanggal : 27-29 Maret2018
Jam : 10.00 - 17.00 WIB 

Segera cari tau dimana tps mu dibuka yah

Kementerian Dalam Negeri
BEM ITS Wahana Juang 2016/2017

#BesokNyoblos
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/RqojTx9mhD",75362544
"[DAFTAR PEMILIH TETAP]

Selamat Malam KM ITS! 

Akan ada proses pemilihan dengan menggunakan sistem evote. 
Berikut kami lampirkan daftar pemilih dari pemilu kali ini. 
Link DPT : https://t.co/3UnB437Pts

#PEMILUITS 
#ITSSurabaya https://t.co/AqpfK3FQou",75362544
"Selamat Tahun Baru Saka 1940, Semoga Hyang Widhi Wasa senantiasa melimpahkan wara nugraha-NYA kepada kita semua. 

#HariRayaNyepi
#ITSSurabaya https://t.co/huv20wOy4G",75362544
"Selamat kepada Tim  SAPUANGIN ITS yang telah meraih juara 1 dalam kategori Urban ICE dan Tim NOGOGENI ITS yang telah meraih juara 2 dalam kategori Urban Electric.

Dalam ajang Shell Eco-Marathon Asia di Singapura, 8-11 Maret 2018! 

#ShellEcoMarathonAsia2018
#ITSSurabaya https://t.co/2pzQOZcJfh",75362544
"Tak terasa sudah tinggal beberapa hari lagi akan dilaksanakan Parade Wisuda pada
📅 10-11 Maret 2018

Jadwal bisa dilihat diposter 

Mari kita ramaikan Parade Wisuda 117 !!

#PW117
#ITSSurabaya https://t.co/c4coROsGeA",75362544
"Australia Study Education Services bersama dengan Pusat Halal Salman ITB mengadakan seminar pendidikan dalam acara seminar ""Australia Study Goes to Campus"". 

Dengan agenda :
1. Tips &amp; trick study abroad
2. Sharing session study to Australia

#AcademicInformation
#ITSSurabaya https://t.co/wC8JTAt924",75362544
"MWA on TALKS 2018 merupakan talkshow bersama MWA ITS yang membahas terkait ITS PTNBH, MWA ITS, isu internal, dan isu eksternal kampus.

📆 Sabtu, 24 Februari 2018
🕛 08.00-15.00 WIB
📍 Aula BG Munaf, FTK ITS
FREE (LIMITED SEAT) 

#MilikMahasiswa
#MWAWMITS
#ITSSurabaya https://t.co/Aj1WXWyOJY",75362544
"Bakor Pemandu ITS mengundang Pemandu Aktif ITS untuk duduk bareng ngobrolin LKMM TD pada:

📆 Selasa - Rabu, 20-21 Feruari2018
🕛 18.00 - 21.30 WIB
📍 SCC Lt. 3
👔 Standar Kuliah

""Raise your standards to create change!"" - An Iota of Truth

#OborBakor
#BAKORITS
#ITSSurabaya https://t.co/v6oFZcWLFv",75362544
"Selalu ada nilai kebhinekaan yang muncul dalam perayaan hari besar salah satu ras di Indonesia. Maka dari itu alangkah baiknya kita saling menjaga kerukunan dan kebersamaan yang Harmonis di Tahun Baru Imlek ini.

Selamat Tahun Baru Imlek!

#TahunBaruImlek
#ITSSurabaya https://t.co/UXV4qMCGSO",75362544
"Beasiswa Rumah Kepemimpinan Angkatan 9 telah dibuka, yuk persiapkan berkasnya sekarang. Persyaratan dapat diunduh di link yang tertera pada poster.

#ScholarshipUpdate
#ITSSurabaya https://t.co/ks1Ze547cf",75362544
"Yuk segera persiapkan berkasnya sekarang. Informasi pendaftaran dapat diunduh di link yang tertera pada poster.

#ScholarshipUpdate
#ITSSurabaya https://t.co/Ag501kskoM",75362544
"Beasiswa Bank Indonesia dan PT Bangun Arta Hutama telah dibuka. Yuk segera persiapkan berkasnya sekarang. Persyaratan dan berkas dapat dilihat di link pada poster.

#ScholarshipUpdate
#ITSSurabaya https://t.co/pmQtc0VpAN",75362544
"[SCHOLARSHIP UPDATE]

Halo Sobat Juang KM ITS!

Beasiswa Bidikmisi Pengganti telah dibuka. Yuk segera persiapkan berkasnya.

Kementerian Advokasi Kesejahteraan Mahasiswa
BEM ITS Wahana Juang 2016/2017

#ScholarshipUpdate
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/vnJ7MzJCGY",75362544
"[SCHOLARSHIP UPDATE]

Halo Sobat Juang KM ITS!

Beasiswa IKA ITS 2017/2018 telah dibuka, yuk persiapkan berkasnya sekarang. Persyaratan dapat diunduh di link yang tertera pada poster.

#ScholarshipUpdate
#ITSSurabaya https://t.co/yzdTMgOXST",75362544
"Mari dukung tim ITS mewujudkan ketahanan pangan di Pulau Sumba pada kompetisi International Total Innovate Grant 2018, dengan cara vote pada link berikut: 
https://t.co/6iZRMCm1Gt
or
https://t.co/IbSvMbVRFl

#ZeroHungerSumbaProject
#ITSSurabaya https://t.co/HcYo8NeRb5",75362544
"[RESTRUKTURISASI WAHANA JUANG]

Halo Sobat Juang KM ITS!

Tak terasa esok semester Baru kan tiba. 

Begitu pula dengan BEM ITS, ada kabar baru dari punggawanya. 

Info lebih lanjut cek aja poster dibawah ini. 

#RestrukturisasiBEMITS
#ITSSurabaya https://t.co/oVcJgiuMPh",75362544
"Team Barunastra ITS invites you, innovators, leaders, creative designers, and hardworkers to join= our team and become the Generation Nala-07 of Barunastra ITS

#BarunastraITSOpenRecruitment
#ITSSurabaya https://t.co/FWLxMY4aJh",75362544
"ITS melalui Direktorat Hubungan Internasional kembali mengadakan program 
“Camp Nasional Internasionalisasi Mahasiswa""

Info lebih lanjut, langsung cek posternya.

#ITSIO
#ITSSurabaya https://t.co/uC0gshCdie",75362544
"[VMP : EVENT TELKOMSEL]

Halo sobat juang!

Minggu, 28 Jan 2018! SimPATI Creativepreneur Corner 2018 bakal dateng di Jatim Expo Surabaya lho, #simPATIpreneur!

#EVENTELKOMSEL
#ITSSurbaya https://t.co/RE4KMh5RJq",75362544
"Mau download drama Korea until menghabiskan akhir pekan? 
Hari ini kamu bisa beli paket #Bocoraninternet dengan kuota 25GB seharga Rp 50.000 loh. 
Segera cek di *363# !!

#VMP
#PROMOTELKOMSEL
#ITSSurabaya https://t.co/cMHCQuzzNB",75362544
"CUMA HARI INI SUPER JUMBO MURAH 

Buat kamu yang pingin tetap eksis, bisa dong aktifin paket 25GB. Hubungi *363# atau buka aja My Telkomsel.

Info lebih lanjut cek aja posternya 

#PROMOTELKOMSEL
#ITSSurbaya https://t.co/0JFrK9C2B1",75362544
"Cuma hari ini aja Loopers. #mumpungyoung buruan aktifin paket #SuperDeal kamu sekarang di aplikasi LOOP kita !.
 Info lebih lanjut cek di https://t.co/jzBOg21AS1

#SuperDeal
#ITSSurabaya https://t.co/7oI0mPmKaQ",75362544
"[REMINDER : POSKO SPP-UKT]

Halo Sobat Juang KM ITS!

Yuk, segera daftar Posko SPP UKT periode semester genap 2017/2018 karena penutupan pendaftaran 3 hari lagi! 

#PoskoUKT
#ITSSurabaya https://t.co/FbQKueC7rr",75362544
"[POSKO SPP UKT SEMSTER GENAP 2017/2018]

Halo Sobat Juang KM ITS!

POSKO SPP UKT Semester Genap 2017/2018 telah dibuka. Yuk segera daftar dan persiapkan berkasnya sekarang.

Kementerian Advokasi Kesejahteraan Mahasiswa
BEM ITS Wahana Juang 2017/2018

#POSKOUKT
#ITSSurabaya https://t.co/sK2ZSJdZqO",75362544
"Happy New Year!
Posko SPP UKT semester genap 2017/2018 sebentar lagi dibuka. Stay tune!

#PoskoSPPUKT
#ITSSurabaya https://t.co/V0IyQhAEJ6",75362544
"Berikut ini adalah Timeline Perkuliahan Semester Genap 2017/2018. Semoga bermanfaat.

#AcademicInformation
#ITSSurabaya https://t.co/LhafcTvLYe",75362544
"Glints Scholarship telah dibuka. Persyaratan dapat dilihat di link yang terdapat pada poster diatas. 

#ScholarshipUpdate
#ITSSurabaya https://t.co/3iUwWc5U2d",75362544
"[VMP: OPEN REGISTRATION INCHALL 2018] 
Our registration is finally opened!
INCHALL is a competition to test problem solving skill designed for undergraduated industrial engineering students all over Asia.

Register your team here: 
https://t.co/Fl7ySTLJXE https://t.co/yv23bGvj1S",75362544
"Gimana progres PKM KT nya? Sudah selesai kan? Sudah lengkap semua persyaratan format? 

Yuk yang sudah kelar segera upload ke simbelmawa, HARI INI terakhir upload!

Kesempatan yang sama tidak akan datang dua kali, manfaatkan kesempatan yang ada!

#SemangatPKMKT
#ITSSurabaya https://t.co/NslDCD7wht",75362544
"Selamat hari raya Natal bagi Sobat Juang yang merayakan! 

Semoga di momen Natal ini, dunia akan menyadari pentingnya cinta dan damai menaungi kehidupan kita semua.

#HariNatal
#ITSSurabaya https://t.co/msoLRn8wfx",75362544
"Penguploadan PKM-KT diundur menjadi 29 Desember 2017

Yang kemarin sempet kecewa karena deadline yang terlalu singkat, kuy langsung nyusun PKM KT sekarang !

#SemangatPKMKT
#ITSSurabaya https://t.co/eCuBjHNukH",75362544
"[HARI IBU]

Halo Sobat Juang!

""Pernah kudengar orang kampung bilang: sebesar-besar ampun adalah yang diminta seorang anak dari ibunya, sebesar-besar dosa adalah dosa anak kepada ibunya."" - Pramoedya Anta Toer 

Selamat Hari Ibu Sobat Juang!

#HariIbu
#ITSSurabaya https://t.co/powYimj6hI",75362544
"Beasiswa Aktivis Nusantara 2018 telah dibuka. Yuk segera persiapkan berkasnya. Persyaratan dapat dilihat pada link di poster.

#FinancialUpdate
#ITSSurabaya https://t.co/Cn7ZJ2FKFy",75362544
"Radio Juang kembali menemani Sobat Juang semua! Kita akan bahas asik mengenai Warna Warni UAS di ITS. Bakal ada tips-tips juga untuk menghadapi UAS. Jangan lupa dengarkan di https://t.co/lMwLqjmQj5

#RadioJuang
#ITSSurabaya https://t.co/hDq7m2gfCm",75362544
"Kami mengajak KM ITS untuk membantu korban longsor dan banjir di Kabupaten Pacitan. Bantuan berupa donasi uang bisa dikirimkan di HMJ atau transfer ke rekening BNI 9000030118336 a.n Rizal Aditama. Pengumpulan maksimal 6 Desember 2017.

#KMITSPeduli
#PeduliPacitan
#ITSSurabaya https://t.co/HKvseDsuGZ",75362544
"[ADA APA DENGAN 212]

Halo Sobat Juang!

Ada apa dengan 212?

#tuwaga
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/9M8ko2mQX3",75362544
