user_id,tweet,label
66378098,"[ KESMA REMINDER ]

Halo sobat fisika!
Minggu ke-3 perkuliahan sudah didepan mata nih, Semangat untuk sobat Fisika yang sedang berjuang mendekati cita-citanya. Jangan lupa jaga kesehatan ya
Semangat !!

#ReminderKesma
#KESMAHIMASIKA
#NIRWASITA
#HIMASIKAITS
#ITSSURABAYA https://t.co/rHToVghbVb",0
66378098,Selamat Hari kartini @HimkaITS @hmtc_its @HIMATIKA_ITS @ITS_Surabaya @HimaseatransITS @HIMABITS @himatekkits https://t.co/YidbGCU6pP,0
66378098,"Malam refleksi kebangsaan, 10 nopember 2015 oleh comdev Himasika ITS https://t.co/qkyvf3TqWH",0
66378098,Selamat datang semester baru semoga di beri kelancaran dan kesuksesan buat kita semua #EkspansiKarya @ITS_Surabaya http://t.co/Fjvwv4xdN5,0
66378098,Fisika dipenuhi warna hijau siap untuk outbond. Yeay!! @ITS_Surabaya http://t.co/mRcOK0fEEC,0
66378098,"Temu Alumni Akbar 2016. Mulai dari angkatan 1983-2011 sudah dateng !!!
#EkspansiKarya 
#PRD 
#FisikaTempoeDoloe https://t.co/Qx1drY6izv",0
66378098,Semangat UTS untuk jurusan fisika... Persiapkan sebaik-baiknya... @BEM_ITS @ITS_Surabaya https://t.co/bZqU2jQ6fs,0
66378098,Persiapan hari pertama OKKBK Fisika ITS 2015. Semangat adek2 serap ilmu sebanyak-banyaknya @ITS_Surabaya http://t.co/IuabQfO1DV,0
66378098,World Food Day. Dont waste your food ! Give each other for better world.. @BEM_ITS @ITS_Surabaya https://t.co/A2g2KrCncV,0
66378098,Theory Theory Theory... Now Physics Theory with pak Bintoro @ITS_Surabaya http://t.co/csX58slpNg,0
66378098,"Simulasi presentasi PKM yang telah dibuat oleh Mahasiswa Fisika 2015
#PKTI2015
#RnTHimasikaITS
#ITSNet http://t.co/BdMdvsWtIv",0
66378098,"Selamat Hari Natal. Enjoy your holiday
@HIMABITS @himatekkits @hmtc_its @HIMATEKTRO_ITS @ITS_Surabaya @HMM_ITS https://t.co/0yhZNEvJwB",0
66378098,4th physics summit dengan agenda praktikum. #salamsejutailmu @PhysicsSummit https://t.co/lMuYhEdjJl,0
66378098,"[Sharing and briefing]
Materi pertama oleh Bapak Mashuri dosen fisika material mantan KaHimasika ITS tahun 1991 https://t.co/v6nvWJR9uC",0
66378098,Materi pertama pengenalan laboratorium elektronika dan bidang minat instrumentasi oleh pak endarko @ITS_Surabaya http://t.co/RKDwZ8FtnI,0
75362544,"Berikut ini adalah Timeline Perkuliahan Semester Genap 2017/2018. Semoga bermanfaat.

#AcademicInformation
#ITSSurabaya https://t.co/LhafcTvLYe",0
75362544,"[RESTRUKTURISASI WAHANA JUANG]

Halo Sobat Juang KM ITS!

Tak terasa esok semester Baru kan tiba. 

Begitu pula dengan BEM ITS, ada kabar baru dari punggawanya. 

Info lebih lanjut cek aja poster dibawah ini. 

#RestrukturisasiBEMITS
#ITSSurabaya https://t.co/oVcJgiuMPh",0
75362544,"Ayo, berkompetisi menjadi yang terbaik dan jadilah inspirasi!

#VMP
#IndonesiaNEXT2017
#ITSSurabaya https://t.co/tTZJBNj2Co",0
75362544,"Line | Ig : @schematics.its
Twitter | Ask : @schematics_its
Facebook : /schematicshmtc
Youtube : /schematicsits

Divisi Komunikasi dan Informatika
BEM ITS Kolaborapi 2019

#SchematicsNST
#Kominfo
#Kolaborapi
#BEMITS
#ITSSurabaya",0
75362544,"Hai @bem_unpad,
Hati-hati di jalan, rek! 
Ke""hangat""an kota Surabaya siap menyambut kedatangan kalian :)

Have a fun trip! 👋 https://t.co/kgQxsrZa6E",0
75362544,"[SINERGIA EAST EXPO]

Halo Penggelora Aksi!
 Universitas Ciputra akan mengadakan SINERGIA!
Link untuk melakukan registrasi :
• SINERGIA FESTIVAL =
https://t.co/KvH2xH6VW5
• SINERGIA INCUBATION &amp; EXPO = 
https://t.co/xS6MwZ6jj9
• SINERGIA TALKS =
https://t.co/oROsSjVhIz https://t.co/43xXmoOVv3",0
75362544,"[REMINDER : POSKO SPP-UKT]

Halo Sobat Juang KM ITS!

Yuk, segera daftar Posko SPP UKT periode semester genap 2017/2018 karena penutupan pendaftaran 3 hari lagi! 

#PoskoUKT
#ITSSurabaya https://t.co/FbQKueC7rr",0
75362544,"Suroboyo Photography bareng Loop merupakan workshop fotografi yang diadakan oleh Telkomsel Ambassador Surabaya dibawah naungan Divisi Youth and Community dan disponsori oleh Loop tentunya. 

How to register? Cek Instagram BEM ITS!

#VMP
#yncsurabaya
#ITSSurabaya https://t.co/Znd5uHTlIF",0
75362544,"[HARI IBU]

Halo Sobat Juang!

""Pernah kudengar orang kampung bilang: sebesar-besar ampun adalah yang diminta seorang anak dari ibunya, sebesar-besar dosa adalah dosa anak kepada ibunya."" - Pramoedya Anta Toer 

Selamat Hari Ibu Sobat Juang!

#HariIbu
#ITSSurabaya https://t.co/powYimj6hI",0
75362544,"Yuk lihat jadwal screening nya di link yang tertera di poster diatas

#MKT2017
#ITSSurabaya https://t.co/pWllCdHVjk",0
75362544,"Saat ini perwakilan Kementerian Riset dan Teknologi beserta UKM Maritime Challenge dan Peserta TUN 2017 sedang melakukan loading dan instalasi alat di Desa Bringsang, Pulau Giligenting, Madura

#TUN2017
#ITSSurabaya https://t.co/5PVkR9YILQ",0
75362544,"[END OF YEAR CHALLENGE]
Dalam rangka menyambut berakhirnya tahun 2018, yuk ikutan Kuis Telkomsel!
Akan ada 2 pemenang untuk masing-masing kategori caption paling keren &amp; likes terbanyak yg berhak dapat masing-masing saldo Tcash 500k dan 250k
#EndOfYearChallenge
#VivatMediaPartner https://t.co/aESWV2VvKh",0
75362544,"Kamu bisa mendapatkan total SKEM 400 jika kamu ikut seminar dan exclusive coursenya. Selain itu, kamu juga akan mendapatkan ilmu dari pembicara kami yang sangat kompeten.",0
75362544,"Selalu ada nilai kebhinekaan yang muncul dalam perayaan hari besar salah satu ras di Indonesia. Maka dari itu alangkah baiknya kita saling menjaga kerukunan dan kebersamaan yang Harmonis di Tahun Baru Imlek ini.

Selamat Tahun Baru Imlek!

#TahunBaruImlek
#ITSSurabaya https://t.co/UXV4qMCGSO",0
75362544,"Halo KM ITS!

Ada info menarik dari nih! 
CLOSING CIVIL EXPO 2019 

Yuk segera dapetin tiket presale 2nya,
Cek poster untuk informasi lebih lanjut!  

@civilexpoits https://t.co/L6z3ewrM2T",0
75362544,"Kali ini teman-teman BEM ITS sedang berkunjung ke teman-teman BEM UI. Dalam kunjungan kali ini, semoga BEM ITS dan BEM UI sama-sama mendapatkan pembelajaran yang bermanfaat untuk pergerakan mahasiswa kedepannya.

#LIVEREPORT
#GOESTOUNIVERSITY
#BEMUI
#ITSSurabaya https://t.co/DTboJxX020",0
75362544,"Yuk, tingkatkan kepedulian kita terhadap sampah yang kita hasilkan setiap harinya!

#GoGreen17
#ITSSurabaya https://t.co/mS1RdZT3ml",0
75362544,"Jangan lupa, pembayaran UKT terakhir tanggal 23 Agustus 2019 lho! Pembayaran bisa dilakukan melalui atm maupun teller ya. Lebih jelasnya cek dibawah ini ajaa
Jangan sampe kelewatan, nanti gabisa FRS-an kak:--( https://t.co/jwznMNXwyv",0
75362544,"Selamat Hari Maulid Nabi Muhammad SAW!

Nah berhubung ini tanggal merah nih, kalo libur begini biasanya KM ITS pada ngapain sih?",0
75362544,"""Bersatu kita teguh, bercerai kita kawin lagi eh runtuh""

Mau tau lebih? 
Tunggu info selanjutnya ya!

#PemanduGathering
#ITSSurabaya https://t.co/QMLS1BkJs4",0
75362544,"Hari/Tanggal : Rabu, 29 November 2017
Tempat : SCC Lat. 3
Pukul : 18.30 WIB
Dress code : Baju Batik

#PemanduGathering
#ITSSurabaya https://t.co/no3DcMBv24",1
75362544,"Selamat siang KM ITS! 

Sudah dengar isu mengenai kebijakan sistem SKEM yang baru? 

Cus dicek:
https://t.co/ImxP74tMVH

Gimana nih pendapat kalian tentang hal ini? Mimin tunggu komentarnya dibawah yaa! https://t.co/vkL6VxHV8w",0
75362544,"SISA 4 KURSI! SAHABAT IELTS SURABAYA BATCH 2, DIJAMIN SKOR IELTS NAIK! AYO DAFTAR!

@ SHAE Cafe &amp; Eatery, Surabaya
HANYA Rp3.750.000,-

Daftar sekarang:
https://t.co/Xy33XCTkB8 https://t.co/3KvqMj8Iiq",0
75362544,"besok ada lagi kak, kan banyak yang masih bisa dikangenin dari ITS:D https://t.co/ZtqhY9ZyfA",0
75362544,"IELTS PREDICTION TEST

Cashback 200rb IELTS Prediction Test Surabaya! Cuma hari ini! Daftar sekarang di: https://t.co/rpyFu41grj

Divisi Komunikasi dan Informatika
BEM ITS Kolaborapi 2019/2020

#Schoters
#IeltsPredictionTest
#Kominfo
#Kolaborapi
#BEMITS
#ITSSurabaya https://t.co/AjxcHYjSqY",0
75362544,"Sebuah Persembahan untuk Sepuluh Nopember! 

Tonton di Youtube kami:
https://t.co/eljRQ8A3G2 https://t.co/ljrK1roXEs",0
75362544,"Kunjungan kali ini BEM ITS membawa pembahasan terkait pengaruh MEA untuk mahasiswa.

#LIVEREPORT
#GOESTOASEANFOUNDATION
#ITSSurabaya https://t.co/7xRomZ3ibA",0
75362544,"[WAHANA JUANG UNDUR DIRI]

Halo Sobat Juang!

""… Terima kasih untuk seluruh elemen yang membersamai serta menjadi support selama kepengurusan ini. …"" 

— Rofi Arga Hardiansyah 
Presiden BEM ITS Wahana Juang 2016/2017

#UndurDiri
#ITSSurabaya https://t.co/KYZhHJwo5Y",0
75362544,[VMP] Innovation Summit by Schneider Electric | 3 Mei 2018 | Hotel Shangri-la Surabaya | Gratis | Info: 6283898595017 (WA/Line only) https://t.co/jumAtuwQPa,0
75362544,"Selamat siang KM ITS!

Wah, bulan depan sudah memasuki Agustus, yang berarti Indonesia telah merdeka hampir 74 tahun lamanya. Menurut kalian, hal apa sih sangat kurang di Indonesia dan kalian harap akan terjadi? vote atau bisa juga reply dibawah ya!",0
75362544,"Welcome party volunteer MKT 2017 pada: 

Selasa, 07 November 2017
19.00 - selesai
Selasar Perpustakaan

#MKT2017
#ITSSurabaya https://t.co/dnrpLzQdmV",1
75362544,"Selamat berjuang kepada Tim Sapu Angin ITS dan Nogogeni ITS yang bertanding pada KMHE 2017 yang berlangsung pada 7-12 November 2017 di Sirkuit Kenjerak Park, Surabaya. 

#ITSJuara
#ITSSurabaya https://t.co/66ZgPfjZ4X",0
75362544,"Buat Sobat Juang yang suka bikin ataupun baca komik strip, kita punya challenge nih buat kalian. Download templatenya di OA LINE BEM ITS. Yuk, kembangkan kreatifitasmu menyambut 10 Nopember!

#ITSPUNYACERITA 
#ITSSURABAYA https://t.co/yMBVhFqGgv",0
75362544,"KMHE 2017 is happening! Kontes Mobil Hemat Energi akan datang ke ITS. Stay Tuned!

#KMHE2017
#ITSSurabaya https://t.co/sGy9ezPQfr",0
75362544,"Malam ini, Radio Juang akan hadir menemani Sobat Juang! Spesial akan mengupas tuntas soal ITS EXPO 2017

#RadioJuang
#ITSSurabaya https://t.co/RUgPGX41RL",0
75362544,"Selamat kepada Himpunan Mahasiswa terbaik bidang keilmiahan bulan Oktober 2017!

1. HMTF
2. HIMATEKK
3. HIMATEKPAL 

Ayo Sobat Juang bersama-sama untuk menjadi ormawa terbaik. Keberuntungan akan memihak pada orang yang berjuang dan berusaha.

#HEROESTOURNAMENT
#ITSSurabaya https://t.co/25dYjc9ZCV",0
75362544,"Hallo Sobat Juang!

Jangan lupa datang pada Closing KM ITS Mengajar.
 
#ReminderKMITSMengajar
#ITSSurabaya https://t.co/4Q7uNt6Ifs",0
75362544,"Gimana progres PKM KT nya? Sudah selesai kan? Sudah lengkap semua persyaratan format? 

Yuk yang sudah kelar segera upload ke simbelmawa, HARI INI terakhir upload!

Kesempatan yang sama tidak akan datang dua kali, manfaatkan kesempatan yang ada!

#SemangatPKMKT
#ITSSurabaya https://t.co/NslDCD7wht",0
75362544,"Senin malam telah tiba, waktunya Radio Juang menemani waktu istirahat kalian semua!
Nanti malam Radio Juang BEM ITS akan membahas tuntas mengenai MKT dan Go Green. Stay Tuned di https://t.co/lMwLqjmQj5 !

#RadioJuang
#ITSSurabaya https://t.co/PqGVXQ5omz",0
75362544,"BEM ITS X KPU KOTA SURABAYA

""SEMINAR DAN SOSIALISASI CERDAS MEMILIH DALAM PEMILU APRIL 2019""

Narasumber : Desy Noor P, SE, CNLP

Tanggal: Selasa, 2 April 2019
Tempat: Teater A ITS
Pukul: 18.30-20.30 WIB https://t.co/KuNM6c0jbY",1
75362544,"Sudah saatnya untuk calon wakil mahasiswa baru, dengan semangat baru, dan strategi yang baru.

MWA WM ITS 2017/2018 akan segera purna.
Kini saatnya kamu, para jiwa-jiwa pemimpin ITS untuk bersua.

Are you the next?

#MilikMahasiswa
#MWAWMITS
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/pAPcbV5LXB",0
75362544,"Tak terasa Menyentuh Kampus Teknologi tinggal menghitung hari, Tahun ini MKT bertempat di RT 3 dan RT 4 RW 8 Kelurahan Keputih. Mau tau dimana itu? Bisa cek di poster ya Sobat Juang!

#MKT2017
#ITSSurabaya https://t.co/ou9dTKOX9Z",1
75362544,"Go grabs yours!
Presale 2 tickets only 60.000 or purchase the tickets via kiostix. On the spot: 65.000.

Contact Person:
Dea (087788997802)
Rahma (08563439910)
Asmaul (085770519393)",0
75362544,"BPJS Ketenagakerjaan akan mengadakan seminar yang dilaksanakan pada :

📆 Senin, 20 November 2017
🕑 14.00 - selesai
📍 Ruang Sidang Utama Lt. 1, Gedung Rektorat

Segera daftarkan dirimu karena kuota terbatas. Link pendaftaran dapat dilihat pada poster.

#PascaCampus
#ITSSurabaya https://t.co/eyGS3SXufx",1
75362544,"Radio Juang akan kembali ON AIR MALAM INI! Membahas soal Public Speaking dan Personal Branding!

#RadioJuang
#ITSSurabaya https://t.co/B3GCc4OLoU",0
75362544,"SIDI INTERNATIONAL CONFERENCE
Halo KM ITS !
SIDI mengadakan serangkaian acara di tahun 2019 ini. Informasi selengkapnya bisa dilihat di poster
https://t.co/ocibIjUfSv
 
Divisi Komunikasi dan Informatika
BEM ITS Kolaborapi 2019/2020

#SIDI
#Kominfo
#Kolaborapi
#BEMITS
#ITSSurabaya https://t.co/T9VCVleLS0",0
75362544,"[POSKO SPP UKT SEMSTER GENAP 2017/2018]

Halo Sobat Juang KM ITS!

POSKO SPP UKT Semester Genap 2017/2018 telah dibuka. Yuk segera daftar dan persiapkan berkasnya sekarang.

Kementerian Advokasi Kesejahteraan Mahasiswa
BEM ITS Wahana Juang 2017/2018

#POSKOUKT
#ITSSurabaya https://t.co/sK2ZSJdZqO",0
75362544,[VMP] Open Tenant for Bazaar | 19 November 2017| Parkiran FMIPA ITS | CP: Aiziah Ayu (081554357209) id line: aiziah_ayu https://t.co/5kNmlpto7Q,1
75362544,"Malam ini akan ada SAFAAT nih. SAFAAT kali ini akan membahas mengenai keamanan kampus.

Yuk sampaikan aspirasimu di SAFAAT yang dilaksanakan pada

📆 : Jumat, 24 November 2017
📍: Official Account LINE BEM ITS
🕑: 19.00 - 21.00 WIB 

#SAFAAT
#ITSSurabaya https://t.co/nsG0YWUdNA",0
75362544,"[SCHOLARSHIP UPDATE]

Halo Sobat Juang KM ITS!

Beasiswa Bidikmisi Pengganti telah dibuka. Yuk segera persiapkan berkasnya.

Kementerian Advokasi Kesejahteraan Mahasiswa
BEM ITS Wahana Juang 2016/2017

#ScholarshipUpdate
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/vnJ7MzJCGY",0
75362544,"MWA on TALKS 2018 merupakan talkshow bersama MWA ITS yang membahas terkait ITS PTNBH, MWA ITS, isu internal, dan isu eksternal kampus.

📆 Sabtu, 24 Februari 2018
🕛 08.00-15.00 WIB
📍 Aula BG Munaf, FTK ITS
FREE (LIMITED SEAT) 

#MilikMahasiswa
#MWAWMITS
#ITSSurabaya https://t.co/Aj1WXWyOJY",1
75362544,"Terima kasih sudah mengharumkan almamater tercinta ibu yang luhur ITS, Vivat!

#Apresiasi 
#ITSSurabaya https://t.co/tamCFD2zYB",0
75362544,"PARADIGM ISE 2019

ISE 2019 Proudly Present:

PARADIGM 2019
""Performance Of Art And Digital Movement""

With our Guest Stars:
ELEPHANT KIND
JAZ

Will be held on:
Date: 3rd November 2019
Place: Gedung Robotika ITS
Open Gate: 17.00
Close Gate: 20.00 https://t.co/pP8RPhUoDZ",1
75362544,"Bakor Pemandu ITS mengundang Pemandu Aktif ITS untuk duduk bareng ngobrolin LKMM TD pada:

📆 Selasa - Rabu, 20-21 Feruari
2018
🕛 18.00 - 21.30 WIB
📍 SCC Lt. 3
👔 Standar Kuliah

""Raise your standards to create change!"" - An Iota of Truth

#OborBakor
#BAKORITS
#ITSSurabaya https://t.co/v6oFZcWLFv",1
75362544,"Kajian akan dilaksanakan pada: 

📆: Rabu, 8 November 2017
⏰: 18.30 - 21.00
🏢: Panggung Teknik Kelautan 

#RepostKajian 
#ITSSurabaya https://t.co/gMErJiRfbo",1
75362544,"harus tetap semangat ya kak, karena kakak pasti bisaa! :D https://t.co/x8MqnzjoIj",0
75362544,"Dari pada gabut di kosan
Dari pada gak taau mau ngapain
Mending ramaikan hari pahlawanmu dengan orang-orang keren di meet the great
""Revitalisasi Pergerakan Mahasiswa""
📆: jum'at, 10 November 2017 (HARI INI BANGET)
⌚ : 18.30 - Selesai
📍: Teater A

#MeetTheGreat
#ITSSurabaya https://t.co/BpKe3THcNY",1
75362544,"[GOOD FRIDAY]

Kekuatan tangan kita mungkin sanggup membawa kita menjadi orang hebar, tapi hanya bersama Tuhan, kita menjadi luar biasa. Selamat Hari Jumat Agung.

#GoodFriday
#WahanaJuang
#BEMITS
#ITSSurabaya https://t.co/sbWjrb6dzI",0
75362544,"Akan ada pembagian Form A5 dan pengumuman lokasi TPS loh! 
Bagi yang belum mengambil dapat mengecek namanya pada https://t.co/RJOIHId5xe

apabila tidak menemukan namanya, dapat menghubungi,
id line: arsythemia",0
188005887,"[SUSI: PENGKAJIAN VISI HMSI]

Halo, Sobat Karya!

Mengundang seluruh ANGGOTA HMSI untuk hadir pada Sidang Umum Sistem Informasi dengan agenda pemaparan hasil kajian Visi HMSI pada:

📅 : Selasa, 14 Mei 2019
🕡 : 20.30 WIB
📍 : SI 1101-1102 https://t.co/OkSQURZBDO",1
188005887,"Senin, 13 Mei 2019
10.30 - 16.00
Diluar Ruang SI1101

Voting is the only way to make change in a democracy.
- Christine Todd Whitman",1
188005887,"[Hari Perserikatan Bangsa]

Halo, Pemberi Arti!

Hari Perserikatan Bangsa diperingati pada tanggal 24 Oktober setiap tahun, Peringatan ini dideklarasikan pada tahun 1947 oleh Majelis Umum Perserikatan Bangsa-Bangsa.… https://t.co/32d0JX57dI",0
188005887,"Ingin tahu informasi menarik lainnya? 
Yuk, kunjungi website HMSI FTIK ITS di https://t.co/7vEInj2evm dan ikuti media sosial HMSI FTIK ITS lainnya di https://t.co/bgL2UDs7Cd

#SIMenulis
#IAssociate
#HMSIRumahKarya
#ITSSurabaya",0
188005887,"[Apa Kabar HMSI?]

Selamat Sore, Pemberi Arti!🤗

Bagaimana minggu ketiga mu?
Minggu ini akan diadakan AKH yang akan dilaksanakan pada

Tanggal: 11 September 2019
Tempat: SI2208 – SI2209
Waktu: 19.00WIB – Selesai

Jangan lupa datang ya!

https://t.co/Mie3sLWDHO",1
188005887,"3. Kesehatan kulit
Vitamin C dan Vitamnin D berpengaruh pada tingkat elastisitas kulit, dan membuat kulit halus. Selain itu, jika memiliki masalah kulit, dengan menambahkan kurma ke dalam makanan sehari-hari dapat membantu dalam jangka panjang.",0
188005887,"Ingin tahu informasi menarik lainnya? Yuk, kunjungi website HMSI FTIK ITS di https://t.co/7vEInj2evm
dan ikuti media sosial HMSI FTIK ITS lainnya di
https://t.co/bgL2UDs7Cd

-----------------------------
Student Welfare
Department
-----------------------------",0
188005887,"[RUMAH KARYA CALENDAR] 

Are you curious what are our activities during this fiffeenth week? Kindly check this one out!

""A person's modesty is known through two things: lots of talking about things that are not useful, and telling stories when not asked."" - Plato https://t.co/A3qDKY9O5I",0
188005887,"Sebelum penutup, ada pesan nih! “Kalau misal ada kesempatan buat ikut, ambil kesempatan itu karena kalau kalian mau kalian pasti ga bakal nyesel!”",0
188005887,"📍 : SI 1101-1102

Hadiri dan mari kita saksikan bersama-sama apa yang telah dicapai HMSI Rumah Karya selama 1 tahun kepengurusan.",1
188005887,"Dhila mengikuti CommON WORD Project, yang mendukung Sustainable Development Goal (SDG) tentang Quality Education dengan mengajar Bahasa Inggris sambal Exchange Culture.",0
188005887,"[Hari Jantung Dunia]

Halo, Pemberi Arti!

Angka kematian akibat penyakit jantung dan pembuluh darah menjadi pembunuh nomor 1 di dunia. Untuk mengingatkan akan pentingnya menjaga kesehatan jantung,..
https://t.co/d1tblHlCLQ",0
188005887,"[ STARTUP UPDATES ]

Halo, Pemberi Arti!

Udah pada penasaran informasi tentang dunia Startup ya? Tenang aja, Startup updates kali ini membahas tentang platform pendukung bisnis budidaya dan ikan. Buat kalian yang ingin tahu gimana ngembangin bisnis..
https://t.co/OUQYUDDf6s",0
188005887,"[Hari Pangan Sedunia]

Halo, Pemberi Arti!

Hari Pangan Sedunia diperingati pada tanggal 16 Oktober setiap tahun, Ini adalah perayaan tahunan untuk menghormati tanggal didirikannya Organisasi Pangan dan Pertanian… https://t.co/JEJ6RG4tnR",0
188005887,Alasan Akmal sendiri mengikuti project ini karena ia bermimpi hidup di luar negri dan ingin men-challange apakah bisa hidup mandiri di negri orang.,0
188005887,"Kurma juga memiliki manfaat akan anti penuaan dini.

4. Kesehatan jantung
Kurma merupakan sumber yang kaya akan serat makanan yang penting untuk mengurangi kolesterol LDL dan kadar kolesterol secara keseluruhan.",0
188005887,"""The catch phrase for the day is 'Do an act of kindness. Help one person smile.' ""
- Harvey Ball

Ingin tahu informasi menarik lainnya? Yuk, kunjungi website HMSI FTIK ITS di https://t.co/7vEInj2evm
dan ikuti media sosial HMSI FTIK ITS lainnya di
https://t.co/bgL2UDs7Cd",0
188005887,"[Health Tips : Cara Sederhana Melawan Stres]

Halo, Pemberi Arti! 🙋🏻‍♀️

Gimana nih perkuliahan di week 11? Tetap semangat untuk melewati week selanjutnya ya. Banyaknya tugas dan kegiatan di perkuliahan tak jarang… https://t.co/AQDxc5SSjy",0
188005887,"[Hello Enterpreneur]

Halo Pemberi Arti!

Hello enterpreneur kembali lagi dengan informasi yang kali ini membahas tentang cryptocurency. Buat kalian yang belum tau apa sih cryptocurency bisa banget nambah wawasan kalian.
Sumber: https://t.co/1sPUUmGK2f

https://t.co/iU4rSbn4sC",0
188005887,"Dengan ikut program ini, ia bisa mengubah hal-hal yang kurang agar bisa lebih baik lagi.",0
188005887,"CP :
Thoni (thoni_numad)

Ingin tahu informasi menarik lainnya? Yuk, kunjungi website HMSI FTIK ITS di https://t.co/7vEInj2evm
dan ikuti media sosial HMSI FTIK ITS lainnya di
https://t.co/bgL2UDs7Cd

#BestDeptBureau
#EBLumos
#HMSIRumahKarya
#ITSSurabaya",0
188005887,"Ingin tahu informasi menarik lainnya? Yuk, kunjungi website HMSI FTIK ITS di https://t.co/7vEInj2evm
dan ikuti media sosial HMSI FTIK  ITS lainnya di
https://t.co/bgL2UDs7Cd

#JarasITClub
#BlazingTechdev
#HMSIRumahKarya
#ITSSurabaya",0
188005887,"Ada tantangan sendiri selama survive di sana, tetapi ia mendapat banyak pembelajaran baru. Bahkan, setiap ada masalah apapun ia dilatih untuk mencari solusi sendiri.

Sebelum penutup, ada pesan nih! “Kadang kita tidak pernah tau potensi yang kita miliki sejauh ini.",0
188005887,"[Database Entrepreneur]

Halo Sobat Karya ! 😊

Bagi kalian yang memiliki atau sedang merintis suatu usaha, kuy bisa banget isi form dibawah ini
https://t.co/9E5cuBNroW https://t.co/aItAUANM4r",0
188005887,"[Hari Peringatan Gerakan 30 S/PKI]

Halo, Pemberi Arti!

Pada tanggal 30 September 1965 telah terjadi peristiwa yang menjadi duka untuk seluruh rakyat Indonesia. Peristiwa itu disebut sebagai peristiwa Gerakan 30… https://t.co/Bn6BlkXnjs",0
